GivenEvent,java.lang.NullPointerException thrown for unknown reason,dc20e7c4-0c71-4f7f-823f-e852444aba60,2014-10-29 11:52:00:700Z,"{""timestamp"":1414583377796,""correlationId"":""dc20e7c4-0c71-4f7f-823f-e852444aba60"",""headers"":{""JMSCorrelationID"":""dc20e7c4-0c71-4f7f-823f-e852444aba60""},""beenGivenReceivers"":[{""messagePokerPlayerTokenInfo"":{""id"":200013340,""ventureId"":15},""walletTransactionId"":""4e85d1e9-a449-4e06-8dfa-36c9ce13f280"",""walletReceiptId"":0}],""receivers"":[{""id"":200013340,""ventureId"":15}],""item"":{""type"":""MessageGiftInfo"",""itemType"":""MONETARY"",""reason"":""BONUS"",""itemReference"":""30000 FCH"",""options"":{""catalog"":""cashier"",""itemType"":""MONETARY"",""amount"":{""type"":""gamesys.currency.messaging.MessageCashAmountInfo"",""amount"":30000,""currencyId"":8,""currencyIso"":""FCH""}}}}"
GivenEvent,java.lang.NullPointerException thrown for unknown reason,b35276db-2989-429c-8136-363069a2e649,2014-10-29 11:53:57:672Z,"{""timestamp"":1414583570654,""correlationId"":""b35276db-2989-429c-8136-363069a2e649"",""headers"":{""JMSCorrelationID"":""b35276db-2989-429c-8136-363069a2e649""},""beenGivenReceivers"":[{""messagePokerPlayerTokenInfo"":{""id"":200013340,""ventureId"":15},""walletTransactionId"":""5a39ecaf-0453-4604-aa04-128b26a69356"",""walletReceiptId"":0}],""receivers"":[{""id"":200013340,""ventureId"":15}],""item"":{""type"":""MessageGiftInfo"",""itemType"":""MONETARY"",""reason"":""BONUS"",""itemReference"":""30000 FCH"",""options"":{""catalog"":""cashier"",""itemType"":""MONETARY"",""amount"":{""type"":""gamesys.currency.messaging.MessageCashAmountInfo"",""amount"":30000,""currencyId"":8,""currencyIso"":""FCH""}}}}"
GivenEvent,java.lang.NullPointerException thrown for unknown reason,b35276db-2989-429c-8136-363069a2e649,2014-10-29 11:56:37:209Z,"{""timestamp"":1414583570654,""correlationId"":""b35276db-2989-429c-8136-363069a2e649"",""headers"":{""JMSCorrelationID"":""b35276db-2989-429c-8136-363069a2e649""},""beenGivenReceivers"":[{""messagePokerPlayerTokenInfo"":{""id"":200013340,""ventureId"":15},""walletTransactionId"":""5a39ecaf-0453-4604-aa04-128b26a69356"",""walletReceiptId"":0}],""receivers"":[{""id"":200013340,""ventureId"":15}],""item"":{""type"":""MessageGiftInfo"",""itemType"":""MONETARY"",""reason"":""BONUS"",""itemReference"":""30000 FCH"",""options"":{""catalog"":""cashier"",""itemType"":""MONETARY"",""amount"":{""type"":""gamesys.currency.messaging.MessageCashAmountInfo"",""amount"":30000,""currencyId"":8,""currencyIso"":""FCH""}}}}"
